"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-23",,,,,"86","41","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-24",,,,,"86","39","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-25",,,,,"89","36","59"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-26",,,,,"85","41","65"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-27",,,,,"87","43","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-28",,,,,"79","54","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-29",,,,,"83","44","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-30",,,,,"83","43","60"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-07-31",,,,,"81","50","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-01",,,,,"82","46","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-02",,,,,"84","39","64"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-03",,,,,"83","35","56"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-04",,,,,"82","36","59"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-05",,,,,"79","35","61"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-06",,,,,"79","39","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-07",,,,,"81","41","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-08",,,,,"80","36","58"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-09",,,,,"81","33","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-10",,,,,"84","36","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-11",,,,,"85","38","69"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-12",,,,,"84","39","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-13",,,,,"79","34","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-14",,,,,"74","31","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-15",,,,,"73","35","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-16",,,,,"75","39","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-17",,,,,"76","41","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-18",,,,,"67","42","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-19",,,,,"71","34","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-20",,,,,"76","34","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-21",,,,,"79","36","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-22",,,,,"72","39","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-23",,,,,"69","38","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-24",,,,,"71","38","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-25",,,,,"74","38","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-26",,,,,"73","36","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-27",,,,,"71","39","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-28",,,,,"69","38","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-29",,,,,"67","31","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-30",,,,,"66","32","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-08-31",,,,,"68","31","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-01",,,,,"74","33","49"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-02",,,,,"75","34","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-03",,,,,"78","31","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-04",,,,,"77","34","53"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-05",,,,,"78","34","52"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-06",,,,,"75","34","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-07",,,,,"67","40","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-08",,,,,"64","41","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-09",,,,,"69","35","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-10",,,,,"66","36","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-11",,,,,"69","35","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-12",,,,,"70","37","54"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-13",,,,,"59","42","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-14",,,,,"58","37","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-15",,,,,"66","31","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-16",,,,,"72","29","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-17",,,,,"75","38","57"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-18",,,,,"62","50","50"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-19",,,,,"63","31","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-20",,,,,"63","29","43"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-21",,,,,"59","26","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-22",,,,,"64","24","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-23",,,,,"68","24","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-24",,,,,"72","25","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-25",,,,,"77","32","42"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-26",,,,,"75","34","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-27",,,,,"76","27","55"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-28",,,,,"72","32","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-29",,,,,"80","26","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-09-30",,,,,"79","26","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-01",,,,,"80","26","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-02",,,,,"77","31","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-03",,,,,"78","31","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-04",,,,,"76","31","47"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-05",,,,,"74","33","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-06",,,,,"76","31","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-07",,,,,"74","30","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-08",,,,,"75","30","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-09",,,,,"71","27","44"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-10",,,,,"73","26","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-11",,,,,"60","32","51"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-12",,,,,"51","37","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-13",,,,,"50","33","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-14",,,,,"45","26","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-15",,,,,"39","25","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-16",,,,,"40","26","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-17",,,,,"47","18","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-18",,,,,"55","21","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-19",,,,,"58","22","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-20",,,,,"62","23","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-21",,,,,"60","24","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-22",,,,,"59","26","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-23",,,,,"64","24","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-24",,,,,"62","24","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-25",,,,,"53","34","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-26",,,,,"47","20","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-27",,,,,"46","27","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-28",,,,,"52","19","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-29",,,,,"59","17","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-30",,,,,"64","17","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-10-31",,,,,"65","19","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-01",,,,,"59","29","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-02",,,,,"63","26","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-03",,,,,"63","22","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-04",,,,,"65","24","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-05",,,,,"68","22","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-06",,,,,"64","31","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-07",,,,,"56","34","48"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-08",,,,,"58","43","46"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-09",,,,,"56","35","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-10",,,,,"54","32","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-11",,,,,"39","32","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-12",,,,,"41","21","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-13",,,,,"41","15","22"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-14",,,,,"48","13","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-15",,,,,"35","25","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-16",,,,,"45","17","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-17",,,,,"48","22","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-18",,,,,"53","17","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-19",,,,,"50","15","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-20",,,,,"47","14","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-21",,,,,"52","15","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-22",,,,,"50","31","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-23",,,,,"45","22","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-24",,,,,"39","16","18"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-25",,,,,"44","11","22"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-26",,,,,"53","11","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-27",,,,,"54","13","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-28",,,,,"63","16","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-29",,,,,"51","30","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-11-30",,,,,"46","29","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-01",,,,,"43","16","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-02",,,,,"44","30","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-03",,,,,"44","31","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-04",,,,,"37","23","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-05",,,,,"31","12","13"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-06",,,,,"29","6","14"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-07",,,,,"23","9","17"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-08",,,,,"32","3","16"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-09",,,,,"43","4","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-10",,,,,"44","-2","19"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-11",,,,,"42","7","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-12",,,,,"48","12","22"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-13",,,,,"47","13","21"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-14",,,,,"48","11","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-15",,,,,"54","22","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-16",,,,,"55","18","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-17",,,,,"52","18","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-18",,,,,"47","26","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-19",,,,,"48","22","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-20",,,,,"49","23","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-21",,,,,"45","23","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-22",,,,,"47","24","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-23",,,,,"45","16","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-24",,,,,"45","18","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-25",,,,,"55","31","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-26",,,,,"48","29","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-27",,,,,"55","34","36"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-28",,,,,"52","23","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-29",,,,,"50","18","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-30",,,,,"46","15","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1980-12-31",,,,,"34","18","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-01",,,,,"37","23","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-02",,,,,"38","18","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-03",,,,,"47","29","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-04",,,,,"43","25","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-05",,,,,"44","17","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-06",,,,,"45","15","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-07",,,,,"46","16","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-08",,,,,"42","16","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-09",,,,,"46","14","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-10",,,,,"45","15","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-11",,,,,"42","16","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-12",,,,,"44","20","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-13",,,,,"47","20","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-14",,,,,"46","18","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-15",,,,,"46","23","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-16",,,,,"42","24","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-17",,,,,"44","22","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-18",,,,,"54","26","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-19",,,,,"52","26","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-20",,,,,"54","20","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-21",,,,,"54","31","45"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-22",,,,,"54","39","39"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-23",,,,,"48","28","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-24",,,,,"32","12","12"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-25",,,,,"34","2","13"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-26",,,,,"38","11","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-27",,,,,"37","29","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-28",,,,,"31","25","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-29",,,,,"28","11","14"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-30",,,,,"27","13","18"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-01-31",,,,,"33",,"11"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-01",,,,,"38","-5","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-02",,,,,"39","10","16"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-03",,,,,"40","0","13"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-04",,,,,"40","0","18"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-05",,,,,"38","11","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-06",,,,,"36","5","15"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-07",,,,,"39","4","21"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-08",,,,,"39","13","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-09",,,,,"39","22","22"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-10",,,,,"39","10","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-11",,,,,"40","24","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-12",,,,,"46","19","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-13",,,,,"44","25","41"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-14",,,,,"47","28","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-15",,,,,"48","22","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-16",,,,,"51","20","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-17",,,,,"53","23","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-18",,,,,"52","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-19",,,,,"51","33","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-20",,,,,"35","24","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-21",,,,,"46","15","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-22",,,,,"52","15","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-23",,,,,"51",,"38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-24",,,,,"38","22","23"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-25",,,,,"43","18","22"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-26",,,,,"31","7","14"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-27",,,,,"39","7","22"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-02-28",,,,,"38","14","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-01",,,,,"39","18","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-02",,,,,"40","18","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-03",,,,,"44","17","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-04",,,,,"44","14",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-05",,,,,"36","25","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-06",,,,,"45","20","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-07",,,,,"43","24","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-08",,,,,"47","21","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-09",,,,,"49","19","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-10",,,,,"50","20","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-11",,,,,"49","18","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-12",,,,,"48","19","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-13",,,,,"33","25","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-14",,,,,"44","15","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-15",,,,,"48","21","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-16",,,,,"45","24","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-17",,,,,"51","12","24"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-18",,,,,"45","20","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-19",,,,,"45","20","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-20",,,,,"31","21","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-21",,,,,"40","26","34"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-22",,,,,"46","27","27"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-23",,,,,"49","19","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-24",,,,,"52","19","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-25",,,,,"45","29","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-26",,,,,"33","19","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-27",,,,,"39","26","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-28",,,,,"51","21","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-29",,,,,"39","20","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-30",,,,,"40","5","25"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-03-31",,,,,"48","19","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-01",,,,,"35","28","28"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-02",,,,,"40","23","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-03",,,,,"45","20","26"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-04",,,,,"53","22","30"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-05",,,,,"57","23","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-06",,,,,"58","22","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-07",,,,,"50","21","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-08",,,,,"53","21","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-09",,,,,"55","32","40"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-10",,,,,"52","33","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-11",,,,,"50","29","29"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-12",,,,,"52","18","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-13",,,,,"58","20","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-14",,,,,"62","22","35"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-15",,,,,"59","25","37"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-16",,,,,"60","23","38"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-17",,,,,"60","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-18",,,,,"52","29","31"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-19",,,,,"42","31","33"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-20",,,,,"52","24","32"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","1981-04-21",,,,,"56","24","43"
